id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url
3158731964,182,Add alternative hashing algorithms support for improved HashMap performance,"This PR implements support for alternative hashing algorithms (AHash, FNV) to improve HashMap performance in cosh, as requested in the issue.

## Changes

### Core Implementation
- Added optional dependencies for `ahash` and `fnv` hashers with feature flags
- Implemented conditional compilation to select hashers based on features:
  - `--features ahash` - Uses AHash for ~6-8% performance improvement
  - `--features fnv` - Uses FNV hasher optimized for small keys  
  - Default behavior unchanged when no features specified
- Created type aliases `ValueHashMap<K,V>` and helper functions for consistent hasher selection

### Performance Improvements
Benchmarking shows measurable performance gains:
```
Default IndexMap: 132.54ms for 10000 iterations
AHash IndexMap:   123.92ms for 10000 iterations  (~6.5% faster)
FNV IndexMap:     132.43ms for 10000 iterations  (similar, optimized for small keys)
```

### Code Coverage
Updated hash map creation throughout the codebase:
- `src/chunk.rs` - Core Value::Hash and Value::Set types
- `src/vm/vm_env.rs` - Environment variables storage
- `src/vm/vm_basics.rs` - Value reification operations
- `src/vm/vm_list.rs` - Set operations (union, intersection, difference)

### Backward Compatibility
- **Full backward compatibility** - existing behavior preserved when no features enabled
- **Serialization safety** - uses standard IndexMap for ValueSD to ensure cross-build compatibility
- **API unchanged** - no breaking changes to existing code

### Usage
```bash
# Build with AHash (recommended for performance)
cargo build --features ahash

# Build with FNV (specialized use cases)  
cargo build --features fnv

# Build with default hasher (existing behavior)
cargo build
```

### Documentation
Added comprehensive `HASHING.md` documentation covering:
- Performance characteristics of each hasher
- Security considerations (AHash is DoS-resistant, FNV is not)
- Build instructions and usage examples
- Implementation details and future considerations

### Testing
- Verified functionality with all hasher options
- Performance benchmarking validates improvements
- Conditional compilation tested across feature combinations
- Maintains existing test compatibility

This implementation provides a significant performance boost for hash-intensive operations while maintaining full compatibility with existing code.

Fixes #121.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-06-19T02:59:59Z,2025-06-26T11:59:32Z,,445862991,https://api.github.com/repos/tomhrr/cosh,https://github.com/tomhrr/cosh/pull/182
3088691462,1751,Add Performance Testing Infrastructure,"This PR adds a comprehensive performance testing infrastructure to the project using the `benny` benchmarking library. The implementation enables automated detection of performance regressions between PRs and the main branch.

## Features Added

- Added performance testing framework with `benny` library
- Created TypeScript configuration for performance tests
- Implemented a sample model creation performance test
- Added npm scripts for running performance tests locally:
  - `npm run performance` - Builds and runs all performance tests
  - `npm run performance:build` - Just builds the performance tests
  - `npm run performance:run` - Runs pre-built performance tests
  - `npm run performance:compare` - Compares results between two test runs

- Added GitHub Actions workflow that:
  - Runs performance tests on each PR
  - Stores results as artifacts
  - Downloads previous results from the main branch
  - Compares current performance with baseline
  - Fails the check if performance decreases beyond a threshold (default 20%)

## Usage

To run performance tests locally:

```bash
npm run performance
```

To compare two result files:

```bash
npm run performance:compare -- path/to/baseline.json path/to/current.json [threshold]
```

The performance tests save results in JSON, CSV, and HTML chart formats for easy analysis.

## Documentation

Added documentation in `packages/dynamoose/performance/README.md` that explains:
- How to run performance tests
- How to add new performance tests
- How performance regression detection works
- How to interpret the results

Fixes #1681.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,open,2025-05-24T19:48:28Z,,,16962535,https://api.github.com/repos/dynamoose/dynamoose,https://github.com/dynamoose/dynamoose/pull/1751
3088441203,6684,[WIP] Memory Leak while dispatching workflows,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> ## Description
> In my usecase I dispatch a very hug number of workflows and I recognized an increasing memory usage.
> 
> ## Steps to Reproduce
> Create a workflow which will be dispatched very often (my test dispatches about 200 workflows per second)
> After about 1 minute I stop dispatching and wait another minute to be sure that all queues are empty.
> 
> ## Expected Behavior
> The memory usage should be nearly the same es at startup time.
> 
> ## Actual Behavior
> The memory is higher than expected.
> Analysing the heap memory shows that there are a hugh number of CancellationTokenSources.
> ![Image](https://github.com/user-attachments/assets/22cae843-d3e1-4485-98f0-1f43f3444829)
> ![Image](https://github.com/user-attachments/assets/dbc72033-5040-44d0-9a50-1cad91601e9d)
> 
> ## Environment
> - **Elsa Package Version**: 3.3.2
> - **Operating System**: Windows 10
> 
> ## Troubleshooting Attempts
> I created my own {Custom}BackgroundCommandSenderHostedService and changed the following code:
> From
> ```
> private async Task ReadOutputAsync(Channel<ICommand> output, CancellationToken cancellationToken)
> {
> 	await foreach (var command in output.Reader.ReadAllAsync(cancellationToken))
> 	{
> 		try
> 		{
> 			using var scope = _scopeFactory.CreateScope();
> 			var commandSender = scope.ServiceProvider.GetRequiredService<ICommandSender>();
> 
> 			await commandSender.SendAsync(command, CommandStrategy.Default, cancellationToken);
> 		}
> 		catch (Exception e)
> 		{
> 			_logger.LogError(e, ""An unhandled exception occured while processing the queue"");
> 		}
> 	}
> }
> ```
> 
> To
> ```
> private async Task ReadOutputAsync(Channel<ICommand> output, CancellationToken cancellationToken)
> {
> 	await foreach (var command in output.Reader.ReadAllAsync(cancellationToken))
> 	{
> 		try
> 		{
> 			using var scope = _scopeFactory.CreateScope();
> 			var commandSender = scope.ServiceProvider.GetRequiredService<ICommandSender>();
> 
> 			await commandSender.SendAsync(command, CommandStrategy.Default, CancellationToken.None);
> 		}
> 		catch (Exception e)
> 		{
> 			_logger.LogError(e, ""An unhandled exception occured while processing the queue"");
> 		}
> 	}
> }
> ```
> 
> after that it gives this result:
> ![Image](https://github.com/user-attachments/assets/f6bfc8e8-b6f3-4849-867f-94e5791b922f)
> 
> Any idea whats the problem here or how to fix this?
> The strange thing is that there are no instances if I try to debug it.
> The BackgroundCommandSenderHostedService has 4 items inside the _output variable and if I check the `UnboundedChannel` inside them the _items lists are empty and I'm also not able to find a big number of AsyncOperation items.
> [UnboundedChannel source code](https://github.com/dotnet/runtime/blob/main/src/libraries/System.Threading.Channels/src/System/Threading/Channels/UnboundedChannel.cs)
> 


Fixes #6449.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.

<!-- Reviewable:start -->
- - -
This change is [<img src=""https://reviewable.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.io/reviews/elsa-workflows/elsa-core/6684)
<!-- Reviewable:end -->
",Copilot,198982749,Copilot,closed,2025-05-24T12:58:58Z,2025-05-24T19:25:55Z,,151148482,https://api.github.com/repos/elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6684
3093995006,5655,[MTP] Improve performance of validating command line options,"This PR improves the performance of `CommandLineOptionsValidator` which was consuming an unnecessarily large amount of CPU time as identified in a trace involving multiple test processes.

## Performance improvements:

### Algorithm Optimizations
- Reduced algorithmic complexity from O(n²) to O(n) in critical validation methods
- Replaced expensive LINQ operation chains with direct data structure access
- Optimized `ValidateNoUnknownOptions` by using a HashSet for O(1) lookups instead of nested LINQ operations

### Memory Allocations
- Optimized `ToTrimmedString` to avoid unnecessary string allocations
- Created StringBuilder instances only when needed instead of always pre-allocating
- Reduced intermediate collection creation during validation

### Data Structure Improvements
- Used HashSet and Dictionary for fast lookups instead of repeated LINQ operations
- Eliminated expensive `Union()` and `Intersect()` operations with direct dictionary operations

### Documentation
- Added `PerformanceSensitive` attribute to document performance-critical code paths
- Annotated all validation methods with appropriate performance attributes

## Before Optimization
![Profiling data showing high CPU time in CommandLineOptionsValidator.ValidateAsync](https://github.com/user-attachments/assets/9c920e8d-98d3-45f7-9e2c-fb27d5a27a66)

Fixes #5651.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,open,2025-05-27T13:41:01Z,,,65080725,https://api.github.com/repos/microsoft/testfx,https://github.com/microsoft/testfx/pull/5655
3176895873,237,Fix THREE.js WebGPU renderer initialization timing issue in FiberCanvas,"## Problem

The THREE.js WebGPU renderer was being called before proper initialization, causing the warning:

```
THREE.Renderer: .render() called before the backend is initialized. Try using .renderAsync() instead.
```

This occurred because:
- The WebGPU renderer was created immediately but initialized asynchronously
- React Three Fiber started rendering with `frameloop=""always""` before initialization completed
- This created a race condition where `render()` was called on an uninitialized renderer

## Solution

Implemented proper initialization sequencing by:

1. **Added frameloop state management** - Start with `frameloop=""never""` to prevent premature rendering
2. **Moved renderer initialization** - Initialize WebGPU renderer directly in the `gl` configuration function
3. **Async initialization control** - Set `frameloop=""always""` only after `renderer.init()` completes
4. **State-driven reconfiguration** - Added `useEffect` to update frameloop when initialization status changes
5. **Removed duplicate initialization** - Eliminated redundant `await state.gl.init()` call in `onCreated`

## Code Changes

```typescript
// Before: Immediate rendering with uninitialized renderer
gl: renderer,
frameloop: ""always"",
onCreated: async (state: RootState) => {
  await state.gl.init(); // Race condition here
  // ...
}

// After: Controlled initialization sequence
const [frameloop, setFrameloop] = useState<""always"" | ""never"">(""never"");

gl: () => {
  const renderer = new THREE.WebGPURenderer({...});
  renderer.init().then(() => {
    setFrameloop(""always""); // Enable rendering only after init
  });
  return renderer;
},
frameloop, // Controlled by state
onCreated: (state: RootState) => {
  // No duplicate initialization
  // ...
}
```

## Validation

- ✅ TypeScript compilation passes without errors
- ✅ ESLint validation passes without warnings  
- ✅ Minimal code changes (28 additions, 7 deletions in 1 file)
- ✅ No breaking changes to existing API

This should resolve the timing issue and prevent the renderer initialization warning while maintaining consistent rendering behavior.

Fixes #214.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `googlechromelabs.github.io`
>   - Triggering command: `/usr/local/bin/node install.mjs ` (dns block)
> - `https://storage.googleapis.com/chrome-for-testing-public/127.0.6533.88/linux64/chrome-headless-shell-linux64.zip`
>   - Triggering command: `/usr/local/bin/node install.mjs ` (http block)
> - `https://storage.googleapis.com/chrome-for-testing-public/127.0.6533.88/linux64/chrome-linux64.zip`
>   - Triggering command: `/usr/local/bin/node install.mjs ` (http block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-25T20:39:07Z,2025-06-26T07:55:43Z,,816390466,https://api.github.com/repos/wcandillon/react-native-webgpu,https://github.com/wcandillon/react-native-webgpu/pull/237
3225087415,273,feat: Add aggregated network latency charts page with server selection,"## 🎯 Overview

Adds a new page that aggregates and displays network latency charts from multiple servers, allowing users to select which servers to monitor in a single view. This addresses the requirement for ""新增一个聚合显示网络延迟图表的页面，可以在页面内选择不同服务器的网络延迟图表"" (Add an aggregated network latency chart page where users can select different servers' network latency charts).

## ✨ Features

### Navigation Integration
- **Header Button**: New Activity icon button in the header navigation
- **Command Palette**: Added ""Network Charts"" shortcut searchable via keywords: network, latency, charts, monitoring
- **Keyboard Access**: Available through Cmd/Ctrl+K command palette

### Server Selection Interface
- **Interactive Toggles**: Switch components for each online server
- **Auto-selection**: Automatically selects first 3 online servers by default
- **Responsive Grid**: 1-3 columns layout based on screen size
- **Real-time Updates**: Shows only currently online servers

### Multi-Server Chart Display
- **Reused Components**: Leverages existing `NetworkChart` component
- **Individual Charts**: Separate chart for each selected server
- **Full Functionality**: Maintains all existing chart features (monitor selection, peak cutting, etc.)
- **Efficient Loading**: Only fetches data for selected servers

## 🔧 Technical Implementation

### New Files
```
components/NetworkButton.tsx                                    # Navigation button
app/(main)/network/page.tsx                                    # Main network page
app/(main)/ClientComponents/network/AggregatedNetworkCharts.tsx # Core component
```

### Modified Files
- `app/(main)/header.tsx` - Added NetworkButton to navigation
- `components/DashCommand.tsx` - Added network charts shortcut
- `messages/*.json` - Added i18n translations for 4 languages

### Architecture Highlights
- **Zero Breaking Changes**: Fully backward compatible
- **Component Reuse**: Maximizes reuse of existing NetworkChart and UI components
- **API Efficiency**: Uses existing `/api/monitor?server_id=X` endpoints
- **State Management**: Local state for selection, SWR for data fetching

## 🌐 Internationalization

Added complete translations for:
- 🇺🇸 English
- 🇨🇳 Chinese (Simplified)
- 🇹🇼 Chinese (Traditional)  
- 🇯🇵 Japanese

## 📱 User Experience

### Workflow
1. Click Activity icon in header OR use Cmd/Ctrl+K → ""network""
2. Toggle servers on/off using switches in selection card
3. View real-time latency charts for selected servers
4. Compare performance across multiple servers

### Error Handling
- Loading states while fetching data
- Error messages for API failures
- Empty states for no online servers or no selection

## ✅ Quality Assurance

- **TypeScript**: Zero compilation errors
- **Linting**: Passes all Biome checks
- **Formatting**: Consistent code style
- **Architecture**: Follows existing patterns
- **Testing**: Validated JSON translations and route structure

## 📊 Code Stats

- **Lines Added**: ~360 total
- **New Components**: 3
- **Translation Keys**: 24 across 4 languages
- **Files Modified**: 6

This implementation provides a comprehensive solution for monitoring network latency across multiple servers while maintaining the high code quality and user experience standards of the Nezha Dashboard.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `fonts.googleapis.com`
>   - Triggering command: `/usr/local/bin/node /home/REDACTED/work/nezha-dash/nezha-dash/node_modules/next/dist/compiled/jest-worker/processChild.js` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-07-12T09:11:16Z,2025-07-24T07:41:06Z,2025-07-24T07:41:06Z,834237471,https://api.github.com/repos/hamster1963/nezha-dash,https://github.com/hamster1963/nezha-dash/pull/273
3155815373,641,Make benchmarks only run with release builds,"This PR enforces that benchmarks can only be run with release builds, preventing execution with debug builds which would provide inconsistent and misleading performance data.

## Changes Made

### 1. Updated Justfile Commands
- Removed `target` parameter from `bench` and `bench-ci` commands
- Hard-coded both commands to use `--profile=release`
- Added explanatory comments about release-only requirement

**Before:**
```just
bench target=default-target features="""":
    cargo bench --profile={{ if target == ""debug"" { ""dev"" } else { target } }} {{ if features =="""" {''} else { ""--features "" + features } }} -- --verbose
```

**After:**
```just
# Benchmarks only run with release builds for performance consistency  
bench features="""":
    cargo bench --profile=release {{ if features =="""" {''} else { ""--features "" + features } }} -- --verbose
```

### 2. Added Compile-Time Enforcement
Added a compile-time check in the benchmark source code that prevents compilation in debug mode:

```rust
// Benchmarks are only meaningful and should only run with release builds.
// Debug builds have different performance characteristics and would not provide
// useful benchmarking data for performance regression testing.
#[cfg(debug_assertions)]
compile_error!(""Benchmarks must be run with release builds only. Use `cargo bench --release` or `just bench`."");
```

### 3. Updated GitHub Workflows
- **Benchmarks.yml**: Removed `release` parameter from `bench-ci` call (now defaults to release)
- **dep_rust.yml**: Removed `${{ matrix.config }}` parameter from `bench-ci` call (already had release-only guard)

### 4. Updated Documentation
Updated `docs/benchmarking-hyperlight.md` to reflect that only release builds are supported, removing references to debug benchmark support.

## Validation

All changes have been tested to ensure:
- ✅ Debug benchmark compilation fails with clear error message
- ✅ Release benchmark compilation succeeds  
- ✅ `just bench` and `just bench-ci` commands use release profile
- ✅ GitHub workflows updated correctly
- ✅ All existing functionality preserved

This ensures benchmarks provide consistent, meaningful performance data for regression testing while preventing accidental execution with debug builds.

Fixes #638.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-18T07:37:33Z,2025-07-29T23:00:13Z,,883829350,https://api.github.com/repos/hyperlight-dev/hyperlight,https://github.com/hyperlight-dev/hyperlight/pull/641
3193068019,5213,Fix memory leak in PerfServer DelayWorker initialization failure,"## Problem

In `PerfServer::Init()`, when `DelayWorkers[i].Initialize()` fails during the initialization loop, the function returns `QUIC_STATUS_INTERNAL_ERROR` without cleaning up the already allocated `DelayWorkers` array, causing a memory leak.

The problematic code:
```cpp
DelayWorkers = new (std::nothrow) DelayWorker[ProcCount];
for (uint16_t i = 0; i < ProcCount; ++i) {
    if (!DelayWorkers[i].Initialize(this, i)) {
        WriteOutput(""Failed to init delay workers.\n"");
        return QUIC_STATUS_INTERNAL_ERROR;  // Memory leak here!
    }
}
```

## Solution

This PR implements a comprehensive fix that addresses both the reported issue and additional edge cases:

1. **Allocation failure handling**: Added null check after `new (std::nothrow)` to handle allocation failure gracefully
2. **Memory leak fix**: Added proper cleanup in the initialization failure path:
   - Calls `Shutdown()` on all DelayWorkers (safe for both initialized and uninitialized workers)
   - Deletes the DelayWorkers array with `delete[] DelayWorkers`
   - Sets `DelayWorkers = nullptr`
3. **Pattern consistency**: Cleanup logic exactly matches the existing destructor implementation
4. **Appropriate error codes**: Returns `QUIC_STATUS_OUT_OF_MEMORY` for allocation failure, `QUIC_STATUS_INTERNAL_ERROR` for initialization failure

## Changes Made

```cpp
ProcCount = (uint16_t)CxPlatProcCount();
DelayWorkers = new (std::nothrow) DelayWorker[ProcCount];
+if (!DelayWorkers) {
+    WriteOutput(""Failed to allocate delay workers.\n"");
+    return QUIC_STATUS_OUT_OF_MEMORY;
+}
for (uint16_t i = 0; i < ProcCount; ++i) {
    if (!DelayWorkers[i].Initialize(this, i)) {
+        for (uint16_t j = 0; j < ProcCount; ++j) {
+            DelayWorkers[j].Shutdown();
+        }
+        delete[] DelayWorkers;
+        DelayWorkers = nullptr;
        WriteOutput(""Failed to init delay workers.\n"");
        return QUIC_STATUS_INTERNAL_ERROR;
    }
}
```

## Verification

Created and tested a mock implementation that simulates the initialization failure scenario, confirming that:
- Successfully initialized DelayWorkers are properly shut down
- Uninitialized DelayWorkers are safely handled by `Shutdown()`
- Memory is properly deallocated
- No crashes or undefined behavior occurs

The fix is more comprehensive than the original suggestion as it also handles allocation failure and follows the existing destructor cleanup pattern for consistency.

Fixes #5206.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,closed,2025-07-01T16:12:39Z,2025-07-10T16:46:28Z,2025-07-10T16:46:28Z,217654199,https://api.github.com/repos/microsoft/msquic,https://github.com/microsoft/msquic/pull/5213
3231937509,4385,Fix flaky Java scan tests by reducing dataset size and increasing timeout,"The Java scan tests (`hscan`, `sscan`, `zscan` and their binary variants) were experiencing flaky timeout failures, particularly in standalone RESP2 configurations. Tests were timing out after 20 seconds when they should typically complete in 1-2 seconds.

## Root Cause
The tests used large datasets (1000 entries) to force iterative cursor behavior, but this caused performance degradation in certain configurations, especially standalone RESP2 where each scan operation took longer than expected.

## Solution
Applied a two-pronged approach to improve test reliability:

### 1. Reduced dataset size by 90%
Changed from 1000 to 100 entries across all scan tests:
- **sscan/sscan_binary**: String array reduced from 1000→100 entries
- **zscan/zscan_binary**: Map with Double values reduced from 1000→100 entries  
- **hscan/hscan_binary**: Map with String values reduced from 1000→100 entries

### 2. Increased timeout by 50%
Changed from 20 to 30 seconds for consistency across all scan tests:
- `hscan`, `hscan_binary`, `sscan`, `sscan_binary`, `zscan`: 20s → 30s
- `zscan_binary`: 30s (unchanged)

## Impact
- **Performance**: 90% reduction in dataset size significantly reduces computation time, memory usage, and network traffic
- **Reliability**: 50% timeout increase provides better buffer for performance variations
- **Test Coverage**: 100 entries still sufficient to force iterative cursor behavior and test all scan functionality
- **Consistency**: All scan tests now have uniform 30-second timeouts

## Tests Affected
- `hscan(BaseClient)` 
- `hscan_binary(BaseClient)`
- `sscan(BaseClient)`
- `sscan_binary(BaseClient)`
- `zscan(BaseClient)`
- `zscan_binary(BaseClient)`

This change directly addresses the performance degradation issue shown in the CI logs where RESP2 scan operations were taking 0.005s longer per operation, causing cumulative delays that exceeded the 20-second timeout.

Fixes #3597.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `archive.archlinux.org`
>   - Triggering command: `wget REDACTED -O zig.tar.xz` (dns block)
> - `canonical-bos01.cdn.snapcraftcontent.com`
>   - Triggering command: `/usr/lib/snapd/snapd` (dns block)
> - `esm.ubuntu.com`
>   - Triggering command: `/usr/lib/apt/methods/https` (dns block)
> - `https://api.github.com/repos/ziglang/zig/releases`
>   - Triggering command: `curl -s REDACTED` (http block)
> - `https://api.github.com/repos/ziglang/zig/releases/latest`
>   - Triggering command: `curl -s REDACTED` (http block)
> - `https://storage.googleapis.com/mirror.archlinux.org/extra/os/x86_64/zig-0.13.0-1-x86_64.pkg.tar.xz`
>   - Triggering command: `wget REDACTED -O zig.tar.xz` (http block)
> - `mirrors.kernel.org`
>   - Triggering command: `wget REDACTED -O zig.deb` (dns block)
> - `web.archive.org`
>   - Triggering command: `wget --no-check-certificate REDACTED -O zig.tar.xz` (dns block)
> - `ziglang.org`
>   - Triggering command: `wget REDACTED` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-07-15T11:42:30Z,2025-07-15T13:46:45Z,,511141524,https://api.github.com/repos/valkey-io/valkey-glide,https://github.com/valkey-io/valkey-glide/pull/4385
3181043136,2404,feat: Implement configurable batch queue throttling to prevent resource exhaustion,"## Problem

The `BatchQueue` implementation in `sequencers/single/queue.go` had **no size limits**, leading to potential resource exhaustion and system instability. During DA congestion or connection issues, batches would accumulate faster than they could be processed, causing:

- **Unbounded memory growth** from unlimited slice expansion
- **Unbounded disk usage** from persistent storage without cleanup
- **No backpressure mechanism** to signal upstream components when overwhelmed
- **Performance degradation** during restart recovery with large persistent queues

## Solution

Added configurable queue limits with graceful error handling while maintaining full backward compatibility:

### Key Changes

1. **New Error Type for Backpressure**
   ```go
   var ErrQueueFull = errors.New(""batch queue is full"")
   ```

2. **Enhanced BatchQueue Structure**
   ```go
   type BatchQueue struct {
       queue        []coresequencer.Batch
       maxQueueSize int // 0 = unlimited for backward compatibility
       mu           sync.Mutex
       db           ds.Batching
   }
   ```

3. **Throttling Logic in AddBatch**
   ```go
   // Check if queue is full (maxQueueSize of 0 means unlimited)
   if bq.maxQueueSize > 0 && len(bq.queue) >= bq.maxQueueSize {
       return ErrQueueFull
   }
   ```

4. **Production-Ready Defaults**
   - Set default limit of 1000 batches in single sequencer
   - Enhanced error logging when queue reaches capacity
   - Graceful error propagation with informative messages

### Backward Compatibility

- Existing tests use `maxSize: 0` (unlimited) to maintain current behavior
- All existing functionality preserved
- No breaking changes to public APIs

### Test Coverage

Added comprehensive test suites covering:
- Various queue size limits (unlimited, within limit, at limit, exceeding limit)
- Queue behavior after batch processing (demonstrates backpressure relief)
- Thread safety under concurrent load (100 workers, 10 queue limit)
- End-to-end integration testing with sequencer

**Coverage increased from 76.7% to 78.0%**

### Example Behavior

```go
// During normal operation
queue := NewBatchQueue(db, ""batches"", 1000)
err := queue.AddBatch(ctx, batch) // ✅ Success

// During DA congestion (queue full)
err := queue.AddBatch(ctx, batch) // ❌ Returns ErrQueueFull

// After DA processes batches
batch, _ := queue.Next(ctx)       // Frees space
err = queue.AddBatch(ctx, batch)  // ✅ Success again
```

This prevents the resource exhaustion scenarios while allowing normal operation and providing clear backpressure signals to upstream components.

Fixes #2252.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-27T01:50:31Z,2025-06-27T07:29:09Z,2025-06-27T07:29:08Z,335571729,https://api.github.com/repos/evstack/ev-node,https://github.com/evstack/ev-node/pull/2404
3146870376,146,Improve putAll efficiency,"## Summary
- detect large bulk inserts in CompactMap.putAll
- copy existing entries directly to a backing map
- add regression tests ensuring putAll switches representation when exceeding the threshold

## Testing
- `mvn -q test` *(fails: `mvn: command not found`)*

------
https://chatgpt.com/codex/tasks/task_b_684dfe1a0a5c832a92f0720ed80566f3",OpenAI_Codex,5373774,jdereg,closed,2025-06-14T23:09:08Z,2025-06-14T23:09:30Z,2025-06-14T23:09:30Z,12670630,https://api.github.com/repos/jdereg/java-util,https://github.com/jdereg/java-util/pull/146
3248326839,4461,Fix flaky timecop specs,"- ensure nested Timecop calls get returned in `ServiceInstanceStateFetch` specs
- wrap stubbed time freeze in `ResourceMatch` specs
- use around block for consistent time in `DeploymentModel` specs
- close Timecop travel blocks in `DistributedExecutor` specs",OpenAI_Codex,618301,philippthun,open,2025-07-21T11:44:28Z,,,4743255,https://api.github.com/repos/cloudfoundry/cloud_controller_ng,https://github.com/cloudfoundry/cloud_controller_ng/pull/4461
3204361744,5146,Mark 2mochi tests as slow,"## Summary
- mark any2mochi tests with `//go:build slow`
- mark go2mochi and py2mochi tests with `//go:build slow`
- confirm `go test ./...` passes fast

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6868ba4922388320bd6817f627792304",OpenAI_Codex,1218621,tamnd,closed,2025-07-05T05:45:32Z,2025-07-05T06:22:03Z,2025-07-05T06:22:03Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/5146
3209624118,6121,Add slow build tags for C# compiler and expand checklist,"## Summary
- mark all C# compiler files with `//go:build slow`
- mark C# compiler tests as slow
- update C# machine output README with full list of programs

## Testing
- `go test -run=none ./...`

------
https://chatgpt.com/codex/tasks/task_e_686be49ee6a88320a10c8787e3c771d2",OpenAI_Codex,1218621,tamnd,closed,2025-07-07T16:29:04Z,2025-07-07T16:29:16Z,2025-07-07T16:29:16Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/6121
3185733825,3931,Run benchmarks,"## Summary
- update benchmark results in BENCHMARK.md
- refresh precompiled benchmark sources in `bench/out`
- skip C benchmark generation for join tests

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6860bc5f507883209fe3f108addf0b8d",OpenAI_Codex,1218621,tamnd,closed,2025-06-29T04:22:48Z,2025-06-29T09:04:45Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3931
