id,number,title,user,user_id,state,created_at,closed_at,merged_at,repo_url,html_url,body,agent,llm_output
2519831355,1280,⚡️ Speed up function `execute_gpt_4v_request` by 100% in PR #1214 (`openai-apikey-passthrough`),codeflash-ai[bot],148906541,closed,2025-05-14T16:33:00Z,2025-05-19T19:46:04Z,2025-05-19T19:46:04Z,https://api.github.com/repos/roboflow/inference,https://github.com/roboflow/inference/pull/1280,"## ⚡️ This pull request contains optimizations for PR #1214
If you approve this dependent PR, these changes will be merged into the original PR branch `openai-apikey-passthrough`.
>This PR will be automatically closed if the original PR is merged.
----
### 📄 100% (1.00x) speedup for ***`execute_gpt_4v_request` in `inference/core/workflows/core_steps/models/foundation/openai/v3.py`***

⏱️ Runtime :   **`107 milliseconds`**  **→** **`53.6 milliseconds`** (best of `5` runs)
### 📝 Explanation and details

Here is an optimized version of your program for runtime and memory. The majority of runtime is IO/network-bound (API requests) and not CPU-bound code, so the best possible single-process CPU optimization is to **avoid repeated work** (e.g., repeated endpoint string formatting or client allocation) and **simplify fast paths**. If you can batch or async requests, that would reduce end-to-end latency, but that changes function signatures and semantics so is out of scope. Here we focus on making your function as lean as possible within its expected use. 

**Key improvements:**
- **Reuse OpenAI client (`OpenAI`) where possible**: Creating the client is surprisingly expensive per your profiling.
- **Optimize prompt and payload building:** Avoid unnecessary field-level assignments.
- **Use exception chaining efficiently.**
- **Minimize calls to `.startswith()` by using a tuple form.**
- **Precompute endpoint format string if possible.**
- **Move non-error computations out of try/except.**



**Summary:**  
- OpenAI client creation is now cached, saving repeated cost.
- Efficient prefix checking for OpenAI key.
- Payloads & try/except blocks are trimmed for speed and clarity.
- Function signatures and return values are preserved.
- Comments are updated only where logic is improved or needs clarification.

If you control parallelism at a higher level, running requests in parallel (with `asyncio` or threading) would yield much higher throughput as both requests and OpenAI are IO bound.


✅ **Correctness verification report:**

| Test                        | Status            |
| --------------------------- | ----------------- |
| ⚙️ Existing Unit Tests | 🔘 **None Found** |
| 🌀 Generated Regression Tests | ✅ **9 Passed** |
| ⏪ Replay Tests | 🔘 **None Found** |
| 🔎 Concolic Coverage Tests | 🔘 **None Found** |
|📊 Tests Coverage       |  |
<details>
<summary>🌀 Generated Regression Tests Details</summary>

```python
import types
from typing import List, Optional

# imports
import pytest  # used for our unit tests
# function to test
import requests
from inference.core.env import API_BASE_URL
from inference.core.workflows.core_steps.models.foundation.openai.v3 import \
    execute_gpt_4v_request
from openai import OpenAI
from openai._types import NOT_GIVEN

# unit tests


# --------- Test helpers and monkeypatching ---------
class DummyResponse:
    """"""A dummy response object to simulate requests.Response.""""""
    def __init__(self, json_data=None, status_code=200, raise_exc=None, text=None):
        self._json_data = json_data or {}
        self.status_code = status_code
        self._raise_exc = raise_exc
        self.text = text or str(json_data)
    def json(self):
        return self._json_data
    def raise_for_status(self):
        if self._raise_exc:
            raise self._raise_exc

# --------- Basic Test Cases ---------











def test_proxied_request_missing_content(monkeypatch):
    """"""Test proxied request with missing 'content' in response (should raise).""""""
    def bad_post(url, json):
        return DummyResponse({""choices"": [{""message"": {}}]}, status_code=200)
    monkeypatch.setattr(requests, ""post"", bad_post)
    with pytest.raises(RuntimeError) as excinfo:
        execute_gpt_4v_request(
            roboflow_api_key=""rfkey123"",
            openai_api_key=""rf_key:account:abc"",
            prompt=[{""role"": ""user"", ""content"": ""Say hi""}],
            gpt_model_version=""gpt-4v"",
            max_tokens=10,
            temperature=0.5,
        )

def test_proxied_request_http_error(monkeypatch):
    """"""Test proxied request with HTTP error (should raise).""""""
    def bad_post(url, json):
        return DummyResponse({}, status_code=500, raise_exc=requests.HTTPError(""500""))
    monkeypatch.setattr(requests, ""post"", bad_post)
    with pytest.raises(RuntimeError) as excinfo:
        execute_gpt_4v_request(
            roboflow_api_key=""rfkey123"",
            openai_api_key=""rf_key:account:abc"",
            prompt=[{""role"": ""user"", ""content"": ""Say hi""}],
            gpt_model_version=""gpt-4v"",
            max_tokens=10,
            temperature=0.5,
        )

def test_direct_request_exception(monkeypatch):
    """"""Test direct request with OpenAI client raising exception (should raise).""""""
    class FailingOpenAIClient:
        def __init__(self, api_key):
            pass
        @property
        def chat(self):
            class C:
                @property
                def completions(self):
                    class D:
                        def create(self, *a, **k):
                            raise Exception(""OpenAI failure"")
                    return D()
            return C()
    monkeypatch.setattr(""openai.OpenAI"", lambda api_key: FailingOpenAIClient(api_key))
    with pytest.raises(RuntimeError) as excinfo:
        execute_gpt_4v_request(
            roboflow_api_key=""rfkey123"",
            openai_api_key=""sk-openai-002"",
            prompt=[{""role"": ""user"", ""content"": ""Say hi""}],
            gpt_model_version=""gpt-4v"",
            max_tokens=10,
            temperature=0.5,
        )

def test_proxied_request_index_error(monkeypatch):
    """"""Test proxied request with empty choices list (should raise).""""""
    def bad_post(url, json):
        return DummyResponse({""choices"": []}, status_code=200)
    monkeypatch.setattr(requests, ""post"", bad_post)
    with pytest.raises(RuntimeError) as excinfo:
        execute_gpt_4v_request(
            roboflow_api_key=""rfkey123"",
            openai_api_key=""rf_key:account:abc"",
            prompt=[{""role"": ""user"", ""content"": ""Say hi""}],
            gpt_model_version=""gpt-4v"",
            max_tokens=10,
            temperature=0.5,
        )

# --------- Large Scale Test Cases ---------








import types
from typing import List, Optional

# imports
import pytest  # used for our unit tests
# function to test
import requests
from inference.core.env import API_BASE_URL
from inference.core.workflows.core_steps.models.foundation.openai.v3 import \
    execute_gpt_4v_request
from openai import OpenAI
from openai._types import NOT_GIVEN

# unit tests


# --- Helpers for monkeypatching ---

class DummyResponse:
    def __init__(self, json_data, status_code=200):
        self._json = json_data
        self.status_code = status_code
        self.text = str(json_data)
    def json(self):
        return self._json
    def raise_for_status(self):
        if self.status_code >= 400:
            raise requests.exceptions.HTTPError(f""Status {self.status_code}"")

class DummyOpenAIChoices:
    def __init__(self, content):
        self.message = types.SimpleNamespace(content=content)

class DummyOpenAIResponse:
    def __init__(self, content):
        self.choices = [DummyOpenAIChoices(content)]

class DummyOpenAIChatCompletions:
    def __init__(self, content):
        self._content = content
    def create(self, model, messages, max_tokens, temperature):
        return DummyOpenAIResponse(self._content)

# --- Test cases ---

# BASIC TEST CASES


def test_proxied_openai_basic(monkeypatch):
    """"""Test proxied OpenAI call with normal parameters.""""""
    # Patch requests.post to return a dummy response
    def dummy_post(url, json):
        return DummyResponse({
            ""choices"": [
                {""message"": {""content"": ""proxied hello""}}
            ]
        })
    monkeypatch.setattr(requests, ""post"", dummy_post)
    # Patch API_BASE_URL to a dummy value for test
    monkeypatch.setattr(""inference.core.env.API_BASE_URL"", ""http://dummy"")
    # Call function with a proxied key
    codeflash_output = execute_gpt_4v_request(
        roboflow_api_key=""rf_dummy"",
        openai_api_key=""rf_key:account:abc123"",
        prompt=[{""role"": ""user"", ""content"": ""Say hello""}],
        gpt_model_version=""gpt-4-vision-preview"",
        max_tokens=10,
        temperature=0.5,
    ); result = codeflash_output


def test_invalid_openai_key(monkeypatch):
    """"""Test with an invalid OpenAI key (simulate exception from OpenAI).""""""
    def dummy_openai_init(self, api_key):
        raise Exception(""Invalid API key"")
    monkeypatch.setattr(OpenAI, ""__init__"", dummy_openai_init)
    with pytest.raises(RuntimeError) as e:
        execute_gpt_4v_request(
            roboflow_api_key=""rf_dummy"",
            openai_api_key=""sk-bad"",
            prompt=[{""role"": ""user"", ""content"": ""Test""}],
            gpt_model_version=""gpt-4-vision-preview"",
            max_tokens=10,
            temperature=0.5,
        )

def test_proxied_http_error(monkeypatch):
    """"""Test proxied call with HTTP error from requests.""""""
    def dummy_post(url, json):
        return DummyResponse({}, status_code=500)
    monkeypatch.setattr(requests, ""post"", dummy_post)
    monkeypatch.setattr(""inference.core.env.API_BASE_URL"", ""http://dummy"")
    with pytest.raises(RuntimeError) as e:
        execute_gpt_4v_request(
            roboflow_api_key=""rf_dummy"",
            openai_api_key=""rf_key:account:bad"",
            prompt=[{""role"": ""user"", ""content"": ""Test""}],
            gpt_model_version=""gpt-4-vision-preview"",
            max_tokens=10,
            temperature=0.5,
        )

def test_proxied_invalid_response_structure(monkeypatch):
    """"""Test proxied call with invalid response structure (missing keys).""""""
    def dummy_post(url, json):
        return DummyResponse({""bad"": ""data""})
    monkeypatch.setattr(requests, ""post"", dummy_post)
    monkeypatch.setattr(""inference.core.env.API_BASE_URL"", ""http://dummy"")
    with pytest.raises(RuntimeError) as e:
        execute_gpt_4v_request(
            roboflow_api_key=""rf_dummy"",
            openai_api_key=""rf_key:user:bad"",
            prompt=[{""role"": ""user"", ""content"": ""Test""}],
            gpt_model_version=""gpt-4-vision-preview"",
            max_tokens=10,
            temperature=0.5,
        )







def test_large_scale_proxied(monkeypatch):
    """"""Test proxied call with large prompt and max_tokens.""""""
    large_prompt = [{""role"": ""user"", ""content"": f""Message {i}""} for i in range(900)]
    def dummy_post(url, json):
        return DummyResponse({
            ""choices"": [
                {""message"": {""content"": ""large proxied""}}
            ]
        })
    monkeypatch.setattr(requests, ""post"", dummy_post)
    monkeypatch.setattr(""inference.core.env.API_BASE_URL"", ""http://dummy"")
    codeflash_output = execute_gpt_4v_request(
        roboflow_api_key=""rf_dummy"",
        openai_api_key=""rf_key:account:abc123"",
        prompt=large_prompt,
        gpt_model_version=""gpt-4-vision-preview"",
        max_tokens=999,
        temperature=0.5,
    ); result = codeflash_output
```

</details>


To edit these changes `git checkout codeflash/optimize-pr1214-2025-05-14T16.32.54` and push.

[![Codeflash](https://img.shields.io/badge/Optimized%20with-Codeflash-yellow?style=flat&color=%23ffc428&logo=data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iNDgwIiBoZWlnaHQ9ImF1dG8iIHZpZXdCb3g9IjAgMCA0ODAgMjgwIiBmaWxsPSJub25lIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPgo8cGF0aCBmaWxsLXJ1bGU9ImV2ZW5vZGQiIGNsaXAtcnVsZT0iZXZlbm9kZCIgZD0iTTI4Ni43IDAuMzc4NDE4SDIwMS43NTFMNTAuOTAxIDE0OC45MTFIMTM1Ljg1MUwwLjk2MDkzOCAyODEuOTk5SDk1LjQzNTJMMjgyLjMyNCA4OS45NjE2SDE5Ni4zNDVMMjg2LjcgMC4zNzg0MThaIiBmaWxsPSIjRkZDMDQzIi8+CjxwYXRoIGZpbGwtcnVsZT0iZXZlbm9kZCIgY2xpcC1ydWxlPSJldmVub2RkIiBkPSJNMzExLjYwNyAwLjM3ODkwNkwyNTguNTc4IDU0Ljk1MjZIMzc5LjU2N0w0MzIuMzM5IDAuMzc4OTA2SDMxMS42MDdaIiBmaWxsPSIjMEIwQTBBIi8+CjxwYXRoIGZpbGwtcnVsZT0iZXZlbm9kZCIgY2xpcC1ydWxlPSJldmVub2RkIiBkPSJNMzA5LjU0NyA4OS45NjAxTDI1Ni41MTggMTQ0LjI3NkgzNzcuNTA2TDQzMC4wMjEgODkuNzAyNkgzMDkuNTQ3Vjg5Ljk2MDFaIiBmaWxsPSIjMEIwQTBBIi8+CjxwYXRoIGZpbGwtcnVsZT0iZXZlbm9kZCIgY2xpcC1ydWxlPSJldmVub2RkIiBkPSJNMjQyLjg3MyAxNjQuNjZMMTg5Ljg0NCAyMTkuMjM0SDMxMC44MzNMMzYzLjM0NyAxNjQuNjZIMjQyLjg3M1oiIGZpbGw9IiMwQjBBMEEiLz4KPC9zdmc+Cg==)](https://codeflash.ai)",Human,"analysisWe need to classify as 'performance' or 'non-performance'. The PR title: ""⚡️ Speed up function `execute_gpt_4v_request` by 100% in PR #1214 (`openai-apikey-passthrough`)"". The body describes optimizations, speedup, runtime reduction. Keywords: speed, performance, optimization, runtime, speedup. So it's performance. So output 'performance'.assistantfinalperformance"
2309126247,666,fixes: prevented block on start_session and cold_session,Abraham599,76934781,closed,2025-01-31T12:51:31Z,2025-03-10T23:58:30Z,,https://api.github.com/repos/AgentOps-AI/agentops,https://github.com/AgentOps-AI/agentops/pull/666,"## 📥 Pull Request

**📘 Description**
these are the steps that I took:-

i)(fix for start_session) JWT fetch will happen in a background thread and queue events until the JWT is available 
ii) (fix for end_session) handle the flush in a background thread

",Human,"analysisWe need to classify as performance or non-performance. The PR title: ""fixes: prevented block on start_session and cold_session"". Body: describes fixes for start_session and end_session, moving JWT fetch to background thread and queue events until JWT available, handle flush in background thread. This is about preventing blocking, likely improving performance or responsiveness. The keywords: ""prevented block"" indicates performance improvement. So classify as 'performance'.assistantfinalperformance"
2593194103,42,Full Fix and Update,Zevas1993,188794821,open,2025-06-15T03:15:14Z,,,https://api.github.com/repos/leonardsellem/n8n-mcp-server,https://github.com/leonardsellem/n8n-mcp-server/pull/42,"This is for connecting ai agents/claude desktop/Cursor/etc to a locally hosted n8n instance on docker desktop. This update also further implements other features, such as connecting nodes and adding proper nodes, creating and deleting workflows, updating credentials, updating folders, and so much more. I use the api/v1/docs to parse the entire api setup for the locally hosted n8n.

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
  - Added a comprehensive AI-powered Outlook Email Assistant workflow automating email ingestion, AI classification, response generation, storage, analytics, and notifications.
  - Introduced a complete PostgreSQL database schema supporting advanced email processing, analytics, conversation tracking, error logging, and user preferences.
  - Enhanced the n8n node catalog with detailed metadata, examples, search, and recommendation capabilities for AI agents and workflow automation.
  - Added new, fully described node definitions for popular integrations including Airtable, Asana, Bitbucket, Box, Copper, ClickUp, Claude AI, Code, Discord, Dropbox, Facebook, and GitHub.
  - Implemented a robust node discovery system, production-ready node registry, and real-time search engine for all nodes.
  - Provided a detailed AI agent guidance module, usage patterns, and best practices for workflow creation.
  - Introduced scripts for automated node verification, fixing, optimization, and comprehensive testing.
  - Added performance optimizations: smart caching, connection pooling, real-time monitoring, and enhanced error handling.
  - Supplied quick setup guides, workflow documentation, and project status reports for production deployment.

- **Bug Fixes**
  - Automated scripts to identify and fix TypeScript, formatting, and structural issues across all node files.
  - Resolved duplicate imports/exports, missing properties, and syntax errors in node definitions and registries.

- **Documentation**
  - Added extensive user, agent, and setup guides, AI optimization summaries, and troubleshooting documentation.
  - Updated workflow and API documentation examples for clarity and accuracy.

- **Chores**
  - Introduced scripts for registry generation, node discovery, batch fixes, validation, and production readiness checks.
  - Improved .gitignore to protect sensitive files and development artifacts.

- **Style**
  - Standardized node definition formats, naming conventions, and metadata for consistency and searchability.

- **Tests**
  - Added automated test suites for node validation, server functionality, and MCP protocol compliance.
  - Generated detailed test and validation reports confirming 100% success and production readiness.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",Human,"analysisWe need to classify as performance or non-performance. The PR description includes ""Added performance optimizations: smart caching, connection pooling, real-time monitoring, and enhanced error handling."" That is performance. Also mentions ""performance optimizations"". So classification: performance.assistantfinalperformance"
2576019481,41,feat: Prepare project for Smithery deployment,SynapticSolutionsAI,169534822,closed,2025-06-07T22:26:41Z,2025-06-09T09:54:44Z,2025-06-09T09:54:44Z,https://api.github.com/repos/leonardsellem/n8n-mcp-server,https://github.com/leonardsellem/n8n-mcp-server/pull/41,"

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Refactor**
  - Improved Docker container build process with a multi-stage approach for smaller, more efficient images.
  - Removed unnecessary Python dependencies and healthcheck configuration from the container setup.

- **Chores**
  - Added a new configuration file to define the application start command and service port.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",Human,"analysisWe need to classify as performance or non-performance. The PR title: ""feat: Prepare project for Smithery deployment"". Body: mentions refactor: improved Docker container build process with multi-stage approach for smaller, more efficient images. Removed unnecessary Python dependencies and healthcheck configuration. Added new config file. This is about Docker build process, making images smaller, more efficient. That is performance improvement? It's about build performance, image size, maybe runtime performance. The keywords: ""smaller, more efficient images"" could be performance. But the classification is about primary purpose of PR: improve performance. This PR is about preparing project for deployment, refactoring Docker build. It improves build performance and image size. That is performance. So classify as 'performance'.assistantfinalperformance"
2615665027,90,Add pagination to SQLAlchemy relationship resolvers,simba-git,64661186,closed,2025-06-24T17:14:40Z,2025-06-24T17:41:05Z,2025-06-24T17:41:05Z,https://api.github.com/repos/featureform/enrichmcp,https://github.com/featureform/enrichmcp/pull/90,"## Summary
- autogenerate paginated relationship resolvers for SQLAlchemy list relationships
- document paginated relationships
- update changelog
- optimize list relationship pagination queries and add bounds checks
- add integration test using mcp_use against the SQLAlchemy example
- improve relationship pagination tests and standalone mcp_use test

## Testing
- `pytest tests/test_sqlalchemy_autogen.py::test_auto_resources_and_resolvers -q`
- `pytest tests/test_sqlalchemy_mcp_use.py::test_mcp_client_autogen_pagination -q`
- `pytest -q`


------
https://chatgpt.com/codex/tasks/task_e_685609a106dc832a84a1e6f55ee3d4c9",Human,"analysisWe need to classify whether the primary purpose is performance. The PR adds pagination to SQLAlchemy relationship resolvers, includes ""optimize list relationship pagination queries and add bounds checks"". That suggests performance improvement. Keywords: optimize, pagination queries, bounds checks. The title: ""Add pagination to SQLAlchemy relationship resolvers"". That is more about adding pagination, but also includes optimization. The body includes ""optimize list relationship pagination queries"". So it's performance. So classify as 'performance'.assistantfinalperformance"
2539734895,3225,feat: optimize `__tact_load_address_opt` function,pyAndr3w,43111428,closed,2025-05-23T12:32:05Z,2025-05-23T12:51:13Z,2025-05-23T12:51:13Z,https://api.github.com/repos/tact-lang/tact,https://github.com/tact-lang/tact/pull/3225,Closes #3224 ,Human,"analysisWe need to classify as performance or non-performance. The title: ""feat: optimize `__tact_load_address_opt` function"". The body: ""Closes #3224"". The title says ""optimize"". That likely refers to performance improvement. The function name suggests some optimization. So classify as 'performance'.assistantfinalperformance"
2427008542,27,Only fetch user installed apps,jkcoxson,28877351,closed,2025-03-29T16:28:39Z,2025-03-29T16:30:37Z,2025-03-29T16:30:37Z,https://api.github.com/repos/StephenDev0/StikDebug,https://github.com/StephenDev0/StikDebug/pull/27,This cuts down A LOT on load time and logging. iOS allows you to filter what apps installation proxy returns.,Human,"analysisWe need to classify the pull request as performance or non-performance. The title: ""Only fetch user installed apps"". Body: ""This cuts down A LOT on load time and logging. iOS allows you to filter what apps installation proxy returns.""

Keywords: ""load time"" indicates performance. ""cuts down A LOT on load time"" is performance improvement. So classification: performance.assistantfinalperformance"
2521500649,774,feat(ci): run cypress tests in parallel,kolaente,13721712,closed,2025-05-15T09:27:53Z,2025-05-15T09:51:26Z,2025-05-15T09:51:26Z,https://api.github.com/repos/go-vikunja/vikunja,https://github.com/go-vikunja/vikunja/pull/774,,Human,"analysisWe need to classify whether the primary purpose is to improve performance. The PR title: ""feat(ci): run cypress tests in parallel"". Running tests in parallel is a performance improvement: reduces test run time. So classification: performance.assistantfinalperformance"
2533685733,808,feat: docker layer cache,dpschen,6173598,closed,2025-05-21T08:43:16Z,2025-05-21T19:34:15Z,2025-05-21T19:34:15Z,https://api.github.com/repos/go-vikunja/vikunja,https://github.com/go-vikunja/vikunja/pull/808,Follow up from https://github.com/go-vikunja/vikunja/pull/803,Human,"analysisWe need to classify whether the primary purpose is to improve performance. The PR title: ""feat: docker layer cache"". That suggests adding Docker layer caching to speed up builds. That is a performance improvement. So classification: performance.assistantfinalperformance"
2356811134,3329,♻️ Refactor: Migrate randString to rand v2,ksw2000,13825170,closed,2025-02-25T14:05:22Z,2025-02-25T16:11:46Z,2025-02-25T16:11:46Z,https://api.github.com/repos/gofiber/fiber,https://github.com/gofiber/fiber/pull/3329,"# Description

This PR migrates `randString` from `math/rand` to `math/rand/v2` to improve randomness quality and concurrency safety. In addition, it reduces execution time by approximately **97%**, as shown in the benchmark test below.

```go
func Benchmark_RandomString(b *testing.B) {
	for i := 0; i < b.N; i++ {
		_ = randString(100)
	}
}
```

```
goos: linux
goarch: amd64
pkg: github.com/gofiber/fiber/v3/client
cpu: AMD EPYC 7763 64-Core Processor                
                │   old.txt    │               new.txt               │
                │    sec/op    │   sec/op     vs base                │
_RandomString-4   9862.0n ± 0%   252.1n ± 3%  -97.44% (p=0.000 n=10)
```

## Changes introduced

List the new features or adjustments introduced in this pull request. Provide details on benchmarks, documentation updates, changelog entries, and if applicable, the migration guide.

- [x] Benchmarks: Describe any performance benchmarks and improvements related to the changes.
- [ ] Documentation Update: Detail the updates made to the documentation and links to the changed files.
- [ ] Changelog/What's New: Include a summary of the additions for the upcoming release notes.
- [ ] Migration Guide: If necessary, provide a guide or steps for users to migrate their existing code to accommodate these changes.
- [ ] API Alignment with Express: Explain how the changes align with the Express API.
- [ ] API Longevity: Discuss the steps taken to ensure that the new or updated APIs are consistent and not prone to breaking changes.
- [ ] Examples: Provide examples demonstrating the new features or changes in action.

## Type of change

- [x] Performance improvement (non-breaking change which improves efficiency)
- [x] Code consistency (non-breaking change which improves code reliability and robustness)

## Checklist

Before you submit your pull request, please make sure you meet these requirements:

- [x] Followed the inspiration of the Express.js framework for new functionalities, making them similar in usage.
- [x] Conducted a self-review of the code and provided comments for complex or critical parts.
- [ ] Updated the documentation in the `/docs/` directory for [Fiber's documentation](https://docs.gofiber.io/).
- [ ] Added or updated unit tests to validate the effectiveness of the changes or new features.
- [x] Ensured that new and existing unit tests pass locally with the changes.
- [ ] Verified that any new dependencies are essential and have been agreed upon by the maintainers/community.
- [x] Aimed for optimal performance with minimal allocations in the new code.
- [x] Provided benchmarks for the new code to analyze and improve upon.
",Human,"analysisWe need to classify as 'performance' or 'non-performance'. The PR title: ""♻️ Refactor: Migrate randString to rand v2"". Body: mentions improving randomness quality and concurrency safety, reduces execution time by 97%. Contains performance keywords: ""improve randomness quality"", ""reduces execution time"", ""benchmark"", ""97%"". Also ""Performance improvement"" in checklist. So it's performance. So label 'performance'.assistantfinalperformance"
2351395795,3320,♻️ Refactor: the value of map is unused in uniqueRouteStack,ksw2000,13825170,closed,2025-02-22T16:57:59Z,2025-02-24T07:12:06Z,2025-02-24T07:12:06Z,https://api.github.com/repos/gofiber/fiber,https://github.com/gofiber/fiber/pull/3320,"# Description

The value of map `m` in `uniqueRouteStack` is unused. We can set the value type of `m` to `struct{}` instead of int to save some memory and improve code clarity and readability.

## Type of change

Please delete options that are not relevant.

- [ ] New feature (non-breaking change which adds functionality)
- [ ] Enhancement (improvement to existing features and functionality)
- [ ] Documentation update (changes to documentation)
- [ ] Performance improvement (non-breaking change which improves efficiency)
- [x] Code consistency (non-breaking change which improves code reliability and robustness)

## Checklist

Before you submit your pull request, please make sure you meet these requirements:

- [x] Followed the inspiration of the Express.js framework for new functionalities, making them similar in usage.
- [x] Conducted a self-review of the code and provided comments for complex or critical parts.
- [ ] Updated the documentation in the `/docs/` directory for [Fiber's documentation](https://docs.gofiber.io/).
- [ ] Added or updated unit tests to validate the effectiveness of the changes or new features.
- [x] Ensured that new and existing unit tests pass locally with the changes.
- [ ] Verified that any new dependencies are essential and have been agreed upon by the maintainers/community.
- [ ] Aimed for optimal performance with minimal allocations in the new code.
- [ ] Provided benchmarks for the new code to analyze and improve upon.
",Human,"analysisWe need to classify as performance or non-performance. The PR title: ""♻️ Refactor: the value of map is unused in uniqueRouteStack"". Body: says value of map m in uniqueRouteStack is unused. We can set value type to struct{} instead of int to save memory and improve code clarity. The type of change: ""Performance improvement"" is checked? Actually the checkboxes: New feature, Enhancement, Documentation update, Performance improvement, Code consistency. The PR has [x] Performance improvement? Wait the list shows [x] Performance improvement? Let's read: The list:

- [ ] New feature
- [ ] Enhancement
- [ ] Documentation update
- [ ] Performance improvement
- [x] Code consistency

So the PR is marked as Code consistency, not Performance improvement. But the description says ""save some memory and improve code clarity"". That is a minor memory improvement, but not necessarily performance. The question: ""determine whether the primary purpose of the pull request is to improve performance."" The PR is about refactoring to use struct{} instead of int to save memory. That is a memory optimization, but is it performance? It might reduce memory usage, but not necessarily speed. The guidelines: performance-related PRs may contain keywords like performance, optimization, etc. This PR contains ""performance"" in the type of change? Actually the type of change is ""Performance improvement"" but it's not checked. The body doesn't mention performance. The title: ""Refactor: the value of map is unused in uniqueRouteStack"". The body: ""We can set the value type of m to struct{} instead of int to save some memory and improve code clarity and readability."" That is a memory optimization, but not necessarily performance. The guidelines: performance-related PRs may contain keywords such as respons, react, wait, responsive, throughput, slow, performance, optimization, latency, compile-time-hog, fast, memory, stuck, leak, hang, perf, minor, speed, perform, lag, latenc, tim, instant, or any other terms referring to how faster and efficiently software runs. The body contains ""memory"" but not ""performance"". The guidelines say ""memory"" is a term referring to how faster and efficiently software runs? Memory is a resource, but not necessarily performance. But memory optimization can be considered performance improvement. However, the guidelines mention ""memory"" as a keyword. So we might classify as performance. But the type of change is Code consistency. The question: ""determine whether the primary purpose of the pull request is to improve performance."" The primary purpose is to refactor to use struct{} to save memory. That is a performance improvement? It's a memory optimization, but not necessarily speed. But memory usage can affect performance. The guidelines: ""performance-related pull requests may contain keywords such as... memory"". So yes, memory is a keyword. So we should classify as performance. But the type of change is Code consistency. But the question is about classification. So we need to output 'performance' or 'non-performance'. I think it's performance. The PR is about memory optimization. So classification: performance.assistantfinalperformance"
2404112284,3365,"Revert ""🔥 feat: Add Context Support to RequestID Middleware""",sixcolors,6501251,closed,2025-03-19T15:07:07Z,2025-04-08T06:59:24Z,2025-04-08T06:59:24Z,https://api.github.com/repos/gofiber/fiber,https://github.com/gofiber/fiber/pull/3365,"Reverts gofiber/fiber#3200

# **Reversion of Middleware Changes in Fiber v3**  

Following discussions in [issue #3358](https://github.com/gofiber/fiber/issues/3358), we have reverted changes that attempted to copy values into `context.Context` within various middlewares. These changes were removed to maintain Fiber’s lightweight design, improve performance, and avoid unnecessary complexity for users who do not require `context.Context`.  

## **Why Were These Changes Reverted?**  
- **Fiber prioritizes performance**, and modifying `context.Context` for every request introduces unnecessary overhead.  
- **Values are already accessible via `c.Locals()`**, making context modifications redundant.  
- **Users who need `context.Context` values can implement a trivial custom middleware** without affecting default behavior.  
",Human,"analysisWe need to classify as performance or non-performance. The PR is a revert of a feature that added context support to RequestID middleware. The description says ""revert changes that attempted to copy values into context.Context within various middlewares. These changes were removed to maintain Fiber’s lightweight design, improve performance, and avoid unnecessary complexity."" So the primary purpose is to improve performance. So classification: performance.assistantfinalperformance"
2544691147,3479,"Improve performance for ""equalFieldType"" function",ReneWerner87,7063188,closed,2025-05-26T19:04:13Z,2025-05-27T08:48:37Z,2025-05-27T08:48:37Z,https://api.github.com/repos/gofiber/fiber,https://github.com/gofiber/fiber/pull/3479,"OLD:
```
Benchmark_equalFieldType-12    	 3320424	       361.0 ns/op	      80 B/op	       9 allocs/op
```

NEW:
```
Benchmark_equalFieldType-12    	12170480	        99.85 ns/op	      16 B/op	       3 allocs/op
```
\+ solve the problem with passing on the tag name",Human,"analysisWe need to classify as 'performance' or 'non-performance'. The PR title: ""Improve performance for 'equalFieldType' function"". Body shows benchmark improvements. So it's performance. So output 'performance'.assistantfinalperformance"
